1,月,9:00,10:00,オリエンテーション,臨床研究棟3階 脳神経外科教室(医局)(集合)
1,月,10:00,12:00,手術実習,
1,月,13:00,16:00,手術実習,
1,月,16:30,17:00,NRC神経放射線カンファレンス,
1,火,8:00,11:00,臨床講義　脊髄疾患・脳腫瘍,臨床研究棟3階 脳神経外科教室(医局)(集合)
1,火,13:00,15:30,症例のデータまとめ,
1,火,15:30,17:00,手術ビデオカンファレンス,
1,火,17:15,18:30,イブニング・セミナー,
1,火,17:15,17:30,新薬説明会,
1,水,9:00,18:00,手術実習(時間未定),手術室(集合)
1,木,9:00,10:30,脳卒中講義,臨床研究棟3階 脳神経外科教室(医局)(集合)
1,木,10:30,12:00,臨床講義,
1,木,13:00,16:00,顕微業手術練習,医局
1,木,16:00,18:00,総回診(時間未定),
1,金,9:00,13:00,手術実習(時間未定),手術室(集合)
1,金,14:00,16:00,レポート報告会,医局
