1,月,9:00,10:30,オリエンテーション,腫瘍内科医局(医学部棟東北棟1階)
1,月,10:30,12:00,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,月,13:00,14:30,レクチャー,腫瘍内科医局
1,月,14:30,16:15,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,月,16:15,18:30,カンファレンス,腫瘍内科医局
1,火,8:45,10:30,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,火,10:30,12:00,レクチャー,腫瘍内科医局
1,火,13:00,16:15,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,水,8:45,12:00,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,水,13:00,14:30,レクチャー,腫瘍内科医局
1,水,15:45,17:00,病棟総回診,10-2病棟 腫瘍内科カンファレンス室
1,木,8:45,10:30,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,木,10:30,12:00,レクチャー,腫瘍内科医局
1,木,13:00,16:15,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,金,8:45,12:00,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,金,13:00,14:30,病棟実習,10-2病棟 腫瘍内科カンファレンス室
1,金,14:30,16:15,担当症例検討会,腫瘍内科医局
