1,月,8:45,12:00,オリエンテーション,5-1小児科カンファレンスルーム(集合)
1,月,13:00,17:00,病棟実習,小児科5-1病棟
1,火,8:30,12:00,病棟実習,小児科5-1病棟
1,火,13:00,17:00,病棟実習,小児科5-1病棟
1,水,8:30,12:00,病棟実習,小児科5-1病棟
1,水,13:30,17:00,新患紹介・病棟総回診,
1,水,17:00,17:30,抄読会,
1,木,8:30,10:00,病棟実習,小児科5-1病棟
1,木,10:00,12:00,外来ポリクリ,外来1診
1,木,13:00,17:00,病棟実習,小児科5-1病棟
1,金,8:30,12:00,病棟実習,小児科5-1病棟
1,金,13:00,17:00,病棟実習,小児科5-1病棟
2,月,8:45,12:00,病棟実習,5-1小児科カンファレンスルーム(集合)
2,月,13:00,17:00,病棟実習,小児科5-1病棟
2,火,8:30,12:00,病棟実習,小児科5-1病棟
2,火,13:00,17:00,病棟実習,小児科5-1病棟
2,水,8:30,12:00,病棟実習,小児科5-1病棟
2,水,13:30,17:00,新患紹介・病棟総回診,
2,水,17:00,17:30,抄読会,
2,木,8:30,10:00,病棟実習,小児科5-1病棟
2,木,10:00,12:00,外来ポリクリ,外来1診
2,木,13:00,17:00,病棟実習,小児科5-1病棟
2,金,8:30,12:00,病棟実習,小児科5-1病棟
2,金,13:00,14:00,病棟実習,小児科5-1病棟
2,金,14:00,17:00,発表会およびカンファレンス,
